******DATE,ORDER_ID,PRODUCT_ID,CUSTOMER_ID,UNITS,UNIT_PRICE,TOTAL_AMOUNT
17/04/2023 00:00:00,300589,10066,806,3,149,447
17/04/2023 00:00:00,300589,10056,374,3,999,2997
18/04/2023 00:00:00,300590,10067,373,1,269,269
18/04/2023 00:00:00,300591,10002,927,3,81,243
18/04/2023 00:00:00,300592,10036,906,1,111,111
18/04/2023 00:00:00,300593,10043,301,3,450,1350
18/04/2023 00:00:00,300593,10018,294,1,1099,1099
18/04/2023 00:00:00,300593,10065,629,2,399,798
18/04/2023 00:00:00,300593,10016,309,3,1599,4797
18/04/2023 00:00:00,300593,10077,283,1,6,6
19/04/2023 00:00:00,300594,10039,254,1,799,799
19/04/2023 00:00:00,300594,10054,923,2,250,500
19/04/2023 00:00:00,300595,10010,900,3,29,87
19/04/2023 00:00:00,300596,10045,753,2,499,998
19/04/2023 00:00:00,300597,10052,470,3,300,900
19/04/2023 00:00:00,300598,10054,601,1,250,250
19/04/2023 00:00:00,300598,10078,530,1,5,5
20/04/2023 00:00:00,300599,10026,948,3,850,2550
20/04/2023 00:00:00,300599,10056,64,2,999,1998
20/04/2023 00:00:00,300600,10071,164,3,6,18
20/04/2023 00:00:00,300600,10029,972,1,44,44
20/04/2023 00:00:00,300600,10022,950,2,899,1798
20/04/2023 00:00:00,300601,10042,487,1,1849,1849
20/04/2023 00:00:00,300602,10057,988,3,1099,3297
20/04/2023 00:00:00,300602,10027,200,1,109,109
20/04/2023 00:00:00,300603,10050,80,2,700,1400
20/04/2023 00:00:00,300604,10041,663,1,749,749
21/04/2023 00:00:00,300605,10073,911,1,7,7
21/04/2023 00:00:00,300606,10060,24,1,579,579
21/04/2023 00:00:00,300606,10022,85,3,899,2697
21/04/2023 00:00:00,300606,10035,931,3,52,156
21/04/2023 00:00:00,300606,10043,368,3,450,1350
21/04/2023 00:00:00,300607,10076,663,3,7,21
21/04/2023 00:00:00,300608,10061,896,1,1199,1199
21/04/2023 00:00:00,300608,10039,617,2,799,1598
21/04/2023 00:00:00,300609,10025,987,2,399,798
21/04/2023 00:00:00,300610,10057,242,3,1099,3297
21/04/2023 00:00:00,300610,10025,100,1,399,399
21/04/2023 00:00:00,300610,10045,754,1,499,499
22/04/2023 00:00:00,300611,10082,252,3,20,60
22/04/2023 00:00:00,300612,10023,787,3,1099,3297
22/04/2023 00:00:00,300612,10027,236,2,109,218
22/04/2023 00:00:00,300613,10061,123,3,1199,3597
22/04/2023 00:00:00,300614,10065,327,3,399,1197
22/04/2023 00:00:00,300614,10065,139,3,399,1197
22/04/2023 00:00:00,300615,10081,246,2,5,10
22/04/2023 00:00:00,300615,10059,766,2,269,538
22/04/2023 00:00:00,300616,10020,393,2,1499,2998
22/04/2023 00:00:00,300617,10046,493,3,200,600
22/04/2023 00:00:00,300618,10030,483,2,234,468
22/04/2023 00:00:00,300619,10051,18,1,900,900
23/04/2023 00:00:00,300620,10076,310,3,7,21
23/04/2023 00:00:00,300620,10022,872,2,899,1798
23/04/2023 00:00:00,300621,10016,876,2,1599,3198
23/04/2023 00:00:00,300621,10068,534,1,279,279
23/04/2023 00:00:00,300622,10017,235,1,999,999
23/04/2023 00:00:00,300623,10020,609,2,1499,2998
23/04/2023 00:00:00,300624,10005,474,2,36,72
23/04/2023 00:00:00,300624,10032,412,3,70,210
23/04/2023 00:00:00,300624,10073,846,2,7,14
23/04/2023 00:00:00,300624,10007,372,2,230,460
23/04/2023 00:00:00,300624,10031,228,1,25,25
23/04/2023 00:00:00,300624,10001,980,3,27,81
23/04/2023 00:00:00,300624,10014,257,1,1199,1199
23/04/2023 00:00:00,300624,10005,293,3,36,108
23/04/2023 00:00:00,300624,10069,605,2,5,10
23/04/2023 00:00:00,300624,10027,88,1,109,109
23/04/2023 00:00:00,300625,10033,996,3,295,885
23/04/2023 00:00:00,300625,10079,493,3,7,21
23/04/2023 00:00:00,300626,10008,963,3,50,150
23/04/2023 00:00:00,300627,10076,504,1,7,7
23/04/2023 00:00:00,300628,10061,14,1,1199,1199
23/04/2023 00:00:00,300629,10019,318,3,1299,3897
23/04/2023 00:00:00,300629,10079,543,3,7,21
23/04/2023 00:00:00,300629,10042,309,3,1849,5547
24/04/2023 00:00:00,300630,10017,986,3,999,2997
24/04/2023 00:00:00,300631,10026,928,3,850,2550
24/04/2023 00:00:00,300632,10059,508,1,269,269
24/04/2023 00:00:00,300632,10022,859,1,899,899
24/04/2023 00:00:00,300633,10030,700,1,234,234
24/04/2023 00:00:00,300633,10025,533,2,399,798
24/04/2023 00:00:00,300633,10076,174,2,7,14
24/04/2023 00:00:00,300634,10059,486,1,269,269
24/04/2023 00:00:00,300634,10050,742,3,700,2100
24/04/2023 00:00:00,300635,10059,89,1,269,269
24/04/2023 00:00:00,300635,10080,249,1,6,6
24/04/2023 00:00:00,300636,10066,849,2,149,298
24/04/2023 00:00:00,300636,10029,173,3,44,132
25/04/2023 00:00:00,300637,10008,82,3,50,150
25/04/2023 00:00:00,300637,10010,672,3,29,87
25/04/2023 00:00:00,300637,10036,140,3,111,333
25/04/2023 00:00:00,300637,10075,217,2,5,10
25/04/2023 00:00:00,300638,10035,587,3,52,156
25/04/2023 00:00:00,300639,10009,822,3,80,240
25/04/2023 00:00:00,300639,10026,946,1,850,850
25/04/2023 00:00:00,300639,10068,297,2,279,558
25/04/2023 00:00:00,300640,10013,815,1,157,157
25/04/2023 00:00:00,300641,10012,473,1,70,70
25/04/2023 00:00:00,300641,10046,319,2,200,400
25/04/2023 00:00:00,300642,10069,771,1,5,5
25/04/2023 00:00:00,300643,10014,420,1,1199,1199
26/04/2023 00:00:00,300644,10025,263,1,399,399
26/04/2023 00:00:00,300644,10084,536,3,7,21
26/04/2023 00:00:00,300645,10061,72,2,1199,2398
26/04/2023 00:00:00,300645,10067,711,2,269,538
26/04/2023 00:00:00,300646,10012,21,3,70,210
26/04/2023 00:00:00,300646,10019,641,2,1299,2598
26/04/2023 00:00:00,300646,10077,143,3,6,18
26/04/2023 00:00:00,300647,10011,431,1,106,106
26/04/2023 00:00:00,300648,10061,971,2,1199,2398
26/04/2023 00:00:00,300649,10076,998,2,7,14
26/04/2023 00:00:00,300649,10074,626,2,6,12
26/04/2023 00:00:00,300650,10028,170,1,1500,1500
27/04/2023 00:00:00,300651,10030,126,1,234,234
27/04/2023 00:00:00,300651,10055,217,2,95,190
27/04/2023 00:00:00,300652,10084,524,2,7,14
27/04/2023 00:00:00,300653,10074,849,3,6,18
27/04/2023 00:00:00,300653,10028,166,1,1500,1500
27/04/2023 00:00:00,300653,10058,753,3,799,2397
27/04/2023 00:00:00,300653,10047,115,1,300,300
27/04/2023 00:00:00,300654,10022,486,1,899,899
27/04/2023 00:00:00,300655,10078,695,2,5,10
27/04/2023 00:00:00,300655,10010,877,1,29,29
27/04/2023 00:00:00,300655,10036,973,1,111,111
27/04/2023 00:00:00,300656,10014,453,3,1199,3597
27/04/2023 00:00:00,300656,10052,618,1,300,300
27/04/2023 00:00:00,300656,10072,839,3,5,15
27/04/2023 00:00:00,300656,10033,548,1,295,295
27/04/2023 00:00:00,300657,10010,41,2,29,58
28/04/2023 00:00:00,300658,10021,899,2,799,1598
28/04/2023 00:00:00,300658,10076,396,1,7,7
28/04/2023 00:00:00,300658,10064,79,3,1249,3747
28/04/2023 00:00:00,300659,10061,647,3,1199,3597
28/04/2023 00:00:00,300660,10049,536,2,450,900
28/04/2023 00:00:00,300661,10027,1000,3,109,327
28/04/2023 00:00:00,300661,10052,167,2,300,600
28/04/2023 00:00:00,300661,10052,263,1,300,300
28/04/2023 00:00:00,300661,10079,288,2,7,14
28/04/2023 00:00:00,300661,10083,966,2,50,100
28/04/2023 00:00:00,300661,10006,935,1,24,24
28/04/2023 00:00:00,300661,10030,682,1,234,234
28/04/2023 00:00:00,300661,10030,210,1,234,234
28/04/2023 00:00:00,300661,10019,682,2,1299,2598
28/04/2023 00:00:00,300661,10031,91,1,25,25
28/04/2023 00:00:00,300661,10012,395,1,70,70
28/04/2023 00:00:00,300661,10008,466,2,50,100
28/04/2023 00:00:00,300662,10062,274,1,1499,1499
28/04/2023 00:00:00,300662,10029,845,3,44,132
28/04/2023 00:00:00,300663,10061,475,2,1199,2398
29/04/2023 00:00:00,300664,10049,925,3,450,1350
29/04/2023 00:00:00,300664,10083,670,1,50,50
29/04/2023 00:00:00,300665,10032,354,3,70,210
29/04/2023 00:00:00,300665,10040,561,2,949,1898
29/04/2023 00:00:00,300666,10085,241,1,6,6
29/04/2023 00:00:00,300666,10078,143,3,5,15
29/04/2023 00:00:00,300666,10079,100,3,7,21
29/04/2023 00:00:00,300666,10069,930,2,5,10
29/04/2023 00:00:00,300666,10057,629,1,1099,1099
29/04/2023 00:00:00,300666,10058,664,1,799,799
29/04/2023 00:00:00,300667,10024,905,3,199,597
29/04/2023 00:00:00,300667,10021,149,2,799,1598
30/04/2023 00:00:00,300668,10009,195,1,80,80
30/04/2023 00:00:00,300668,10059,365,1,269,269
30/04/2023 00:00:00,300669,10059,407,2,269,538
30/04/2023 00:00:00,300670,10013,447,1,157,157
30/04/2023 00:00:00,300671,10004,362,1,35,35
30/04/2023 00:00:00,300671,10035,729,2,52,104
30/04/2023 00:00:00,300671,10025,766,3,399,1197
01/05/2023 00:00:00,300672,10072,739,3,5,15
01/05/2023 00:00:00,300672,10055,173,2,95,190
01/05/2023 00:00:00,300672,10016,799,3,1599,4797
01/05/2023 00:00:00,300672,10076,25,1,7,7
01/05/2023 00:00:00,300672,10029,232,1,44,44
01/05/2023 00:00:00,300673,10037,685,3,500,1500
01/05/2023 00:00:00,300673,10070,466,2,7,14
01/05/2023 00:00:00,300673,10045,394,2,499,998
01/05/2023 00:00:00,300673,10058,778,1,799,799
01/05/2023 00:00:00,300673,10039,783,2,799,1598
01/05/2023 00:00:00,300673,10037,651,1,500,500
01/05/2023 00:00:00,300673,10012,192,2,70,140
01/05/2023 00:00:00,300673,10004,358,1,35,35
01/05/2023 00:00:00,300674,10028,718,3,1500,4500
01/05/2023 00:00:00,300674,10005,623,3,36,108
01/05/2023 00:00:00,300675,10086,132,1,13,13
01/05/2023 00:00:00,300675,10004,572,1,35,35
01/05/2023 00:00:00,300675,10030,850,3,234,702
01/05/2023 00:00:00,300675,10059,186,1,269,269
01/05/2023 00:00:00,300676,10057,869,3,1099,3297
01/05/2023 00:00:00,300676,10027,290,3,109,327
01/05/2023 00:00:00,300677,10030,201,3,234,702
02/05/2023 00:00:00,300678,10015,171,3,1399,4197
02/05/2023 00:00:00,300678,10071,850,2,6,12
02/05/2023 00:00:00,300678,10080,125,1,6,6
02/05/2023 00:00:00,300678,10001,110,1,27,27
02/05/2023 00:00:00,300678,10038,649,2,379,758
02/05/2023 00:00:00,300678,10011,709,3,106,318
02/05/2023 00:00:00,300678,10001,941,3,27,81
02/05/2023 00:00:00,300678,10028,178,2,1500,3000
02/05/2023 00:00:00,300678,10048,731,3,500,1500
02/05/2023 00:00:00,300679,10007,436,1,230,230
02/05/2023 00:00:00,300679,10007,915,2,230,460
02/05/2023 00:00:00,300679,10050,983,1,700,700
02/05/2023 00:00:00,300680,10018,918,3,1099,3297
02/05/2023 00:00:00,300681,10007,156,1,230,230
02/05/2023 00:00:00,300681,10012,294,2,70,140
02/05/2023 00:00:00,300682,10013,908,1,157,157
03/05/2023 00:00:00,300683,10078,144,2,5,10
03/05/2023 00:00:00,300684,10026,466,2,850,1700
03/05/2023 00:00:00,300684,10062,703,1,1499,1499
03/05/2023 00:00:00,300685,10034,342,1,90,90
03/05/2023 00:00:00,300685,10042,541,3,1849,5547
04/05/2023 00:00:00,300686,10014,347,2,1199,2398
04/05/2023 00:00:00,300686,10065,439,1,399,399
04/05/2023 00:00:00,300686,10077,500,3,6,18
04/05/2023 00:00:00,300686,10017,843,2,999,1998
04/05/2023 00:00:00,300686,10050,945,2,700,1400
04/05/2023 00:00:00,300687,10045,167,2,499,998
05/05/2023 00:00:00,300688,10079,712,2,7,14
05/05/2023 00:00:00,300688,10065,990,1,399,399
05/05/2023 00:00:00,300688,10061,132,2,1199,2398
05/05/2023 00:00:00,300688,10010,855,3,29,87
05/05/2023 00:00:00,300689,10018,915,2,1099,2198
05/05/2023 00:00:00,300689,10035,893,3,52,156
05/05/2023 00:00:00,300690,10053,131,2,90,180
05/05/2023 00:00:00,300690,10002,890,1,81,81
05/05/2023 00:00:00,300691,10082,56,2,20,40
05/05/2023 00:00:00,300692,10039,274,1,799,799
05/05/2023 00:00:00,300693,10023,485,3,1099,3297
05/05/2023 00:00:00,300693,10061,190,3,1199,3597
05/05/2023 00:00:00,300694,10006,973,1,24,24
05/05/2023 00:00:00,300694,10046,173,1,200,200
05/05/2023 00:00:00,300695,10022,607,1,899,899
06/05/2023 00:00:00,300696,10077,460,3,6,18
06/05/2023 00:00:00,300697,10048,395,3,500,1500
06/05/2023 00:00:00,300697,10002,316,3,81,243
06/05/2023 00:00:00,300697,10007,996,1,230,230
06/05/2023 00:00:00,300698,10039,353,1,799,799
06/05/2023 00:00:00,300698,10051,515,1,900,900
06/05/2023 00:00:00,300699,10007,187,2,230,460
06/05/2023 00:00:00,300699,10060,688,3,579,1737
06/05/2023 00:00:00,300699,10010,719,3,29,87
07/05/2023 00:00:00,300700,10074,267,3,6,18
07/05/2023 00:00:00,300701,10004,917,3,35,105
07/05/2023 00:00:00,300702,10009,273,3,80,240
07/05/2023 00:00:00,300702,10031,522,1,25,25
07/05/2023 00:00:00,300703,10055,463,1,95,95
07/05/2023 00:00:00,300703,10003,729,2,149,298
07/05/2023 00:00:00,300703,10086,488,1,13,13
07/05/2023 00:00:00,300703,10010,197,2,29,58
07/05/2023 00:00:00,300703,10056,446,2,999,1998
07/05/2023 00:00:00,300703,10025,802,2,399,798
07/05/2023 00:00:00,300703,10084,145,2,7,14
07/05/2023 00:00:00,300703,10027,24,3,109,327
07/05/2023 00:00:00,300704,10016,995,2,1599,3198
07/05/2023 00:00:00,300704,10013,491,1,157,157
08/05/2023 00:00:00,300705,10052,289,1,300,300
08/05/2023 00:00:00,300706,10048,377,2,500,1000
08/05/2023 00:00:00,300706,10012,787,3,70,210
08/05/2023 00:00:00,300706,10029,448,1,44,44
08/05/2023 00:00:00,300707,10078,919,2,5,10
08/05/2023 00:00:00,300708,10026,382,3,850,2550
08/05/2023 00:00:00,300708,10044,936,3,750,2250
08/05/2023 00:00:00,300708,10057,665,3,1099,3297
08/05/2023 00:00:00,300709,10049,898,1,450,450
08/05/2023 00:00:00,300709,10046,720,3,200,600
08/05/2023 00:00:00,300710,10084,834,2,7,14
08/05/2023 00:00:00,300711,10068,200,3,279,837
08/05/2023 00:00:00,300711,10049,921,1,450,450
08/05/2023 00:00:00,300711,10004,894,3,35,105
08/05/2023 00:00:00,300711,10055,424,2,95,190
09/05/2023 00:00:00,300712,10043,530,2,450,900
09/05/2023 00:00:00,300712,10052,310,1,300,300
09/05/2023 00:00:00,300712,10015,914,1,1399,1399
09/05/2023 00:00:00,300713,10082,483,3,20,60
09/05/2023 00:00:00,300713,10047,149,2,300,600
09/05/2023 00:00:00,300714,10019,172,2,1299,2598
09/05/2023 00:00:00,300715,10052,158,1,300,300
10/05/2023 00:00:00,300716,10008,395,1,50,50
10/05/2023 00:00:00,300717,10076,566,2,7,14
10/05/2023 00:00:00,300718,10072,680,2,5,10
10/05/2023 00:00:00,300718,10019,733,2,1299,2598
10/05/2023 00:00:00,300718,10078,610,2,5,10
10/05/2023 00:00:00,300718,10053,795,2,90,180
10/05/2023 00:00:00,300718,10055,271,3,95,285
10/05/2023 00:00:00,300719,10016,163,1,1599,1599
10/05/2023 00:00:00,300719,10013,73,2,157,314
10/05/2023 00:00:00,300720,10062,293,3,1499,4497
10/05/2023 00:00:00,300721,10011,283,2,106,212
10/05/2023 00:00:00,300721,10015,887,1,1399,1399
10/05/2023 00:00:00,300722,10060,50,3,579,1737
10/05/2023 00:00:00,300722,10039,387,2,799,1598
10/05/2023 00:00:00,300723,10074,357,3,6,18
10/05/2023 00:00:00,300723,10013,908,1,157,157
10/05/2023 00:00:00,300724,10054,639,2,250,500
10/05/2023 00:00:00,300724,10015,85,1,1399,1399
10/05/2023 00:00:00,300724,10069,141,1,5,5
10/05/2023 00:00:00,300724,10015,398,1,1399,1399
10/05/2023 00:00:00,300724,10080,113,1,6,6
10/05/2023 00:00:00,300725,10068,55,2,279,558
11/05/2023 00:00:00,300726,10057,815,2,1099,2198
11/05/2023 00:00:00,300727,10077,913,1,6,6
11/05/2023 00:00:00,300728,10069,854,3,5,15
11/05/2023 00:00:00,300728,10007,814,3,230,690
11/05/2023 00:00:00,300729,10061,93,3,1199,3597
11/05/2023 00:00:00,300729,10080,544,1,6,6
12/05/2023 00:00:00,300730,10025,776,3,399,1197
12/05/2023 00:00:00,300731,10019,674,2,1299,2598
12/05/2023 00:00:00,300731,10061,60,1,1199,1199
12/05/2023 00:00:00,300732,10086,595,3,13,39
12/05/2023 00:00:00,300733,10007,166,2,230,460
12/05/2023 00:00:00,300734,10051,171,3,900,2700
12/05/2023 00:00:00,300734,10083,19,3,50,150
12/05/2023 00:00:00,300734,10013,815,2,157,314
12/05/2023 00:00:00,300735,10006,418,1,24,24
13/05/2023 00:00:00,300736,10028,997,1,1500,1500
13/05/2023 00:00:00,300737,10070,541,3,7,21
13/05/2023 00:00:00,300738,10010,870,1,29,29
13/05/2023 00:00:00,300739,10001,340,2,27,54
13/05/2023 00:00:00,300739,10077,327,1,6,6
13/05/2023 00:00:00,300739,10079,755,2,7,14
13/05/2023 00:00:00,300740,10057,784,3,1099,3297
13/05/2023 00:00:00,300741,10003,287,1,149,149
13/05/2023 00:00:00,300741,10081,982,1,5,5
13/05/2023 00:00:00,300741,10073,714,1,7,7
14/05/2023 00:00:00,300742,10012,135,3,70,210
14/05/2023 00:00:00,300742,10017,598,3,999,2997
14/05/2023 00:00:00,300742,10042,481,1,1849,1849
14/05/2023 00:00:00,300742,10083,829,2,50,100
14/05/2023 00:00:00,300743,10053,520,1,90,90
14/05/2023 00:00:00,300744,10044,731,2,750,1500
14/05/2023 00:00:00,300745,10004,309,1,35,35
14/05/2023 00:00:00,300745,10083,542,1,50,50
14/05/2023 00:00:00,300745,10062,229,3,1499,4497
15/05/2023 00:00:00,300746,10079,267,3,7,21
15/05/2023 00:00:00,300747,10043,807,3,450,1350
15/05/2023 00:00:00,300748,10033,255,2,295,590
15/05/2023 00:00:00,300748,10039,656,1,799,799
15/05/2023 00:00:00,300748,10077,235,2,6,12
15/05/2023 00:00:00,300749,10032,670,3,70,210
15/05/2023 00:00:00,300750,10021,797,2,799,1598
15/05/2023 00:00:00,300750,10078,676,3,5,15
15/05/2023 00:00:00,300750,10054,970,3,250,750
15/05/2023 00:00:00,300750,10015,764,2,1399,2798
15/05/2023 00:00:00,300751,10054,129,1,250,250
15/05/2023 00:00:00,300751,10026,922,2,850,1700
15/05/2023 00:00:00,300751,10064,324,3,1249,3747
15/05/2023 00:00:00,300752,10031,2,2,25,50
15/05/2023 00:00:00,300752,10066,370,3,149,447
15/05/2023 00:00:00,300753,10027,736,3,109,327
15/05/2023 00:00:00,300753,10050,526,2,700,1400
16/05/2023 00:00:00,300754,10007,974,2,230,460
16/05/2023 00:00:00,300755,10074,150,1,6,6
16/05/2023 00:00:00,300755,10039,915,3,799,2397
16/05/2023 00:00:00,300756,10083,942,3,50,150
16/05/2023 00:00:00,300756,10067,397,1,269,269
16/05/2023 00:00:00,300756,10023,528,1,1099,1099
16/05/2023 00:00:00,300757,10085,295,2,6,12
16/05/2023 00:00:00,300757,10073,400,3,7,21
16/05/2023 00:00:00,300758,10064,333,3,1249,3747
16/05/2023 00:00:00,300758,10081,175,2,5,10
16/05/2023 00:00:00,300759,10016,792,3,1599,4797
16/05/2023 00:00:00,300759,10020,393,1,1499,1499
16/05/2023 00:00:00,300759,10057,549,1,1099,1099
16/05/2023 00:00:00,300759,10066,450,1,149,149
16/05/2023 00:00:00,300759,10042,330,2,1849,3698
16/05/2023 00:00:00,300759,10007,80,2,230,460
16/05/2023 00:00:00,300760,10022,270,3,899,2697
16/05/2023 00:00:00,300760,10041,920,3,749,2247
16/05/2023 00:00:00,300760,10029,979,3,44,132
16/05/2023 00:00:00,300761,10020,320,2,1499,2998
17/05/2023 00:00:00,300762,10052,150,2,300,600
17/05/2023 00:00:00,300763,10038,651,2,379,758
17/05/2023 00:00:00,300763,10058,666,2,799,1598
17/05/2023 00:00:00,300764,10034,492,3,90,270
17/05/2023 00:00:00,300764,10002,157,2,81,162
17/05/2023 00:00:00,300764,10056,28,3,999,2997
17/05/2023 00:00:00,300765,10076,975,1,7,7
17/05/2023 00:00:00,300766,10015,874,3,1399,4197
17/05/2023 00:00:00,300766,10026,134,1,850,850
17/05/2023 00:00:00,300767,10028,903,3,1500,4500
17/05/2023 00:00:00,300767,10082,937,2,20,40
17/05/2023 00:00:00,300767,10045,853,3,499,1497
18/05/2023 00:00:00,300768,10029,835,2,44,88
18/05/2023 00:00:00,300769,10014,429,2,1199,2398
18/05/2023 00:00:00,300770,10007,873,3,230,690
18/05/2023 00:00:00,300770,10042,143,1,1849,1849
18/05/2023 00:00:00,300770,10055,284,2,95,190
18/05/2023 00:00:00,300770,10078,618,2,5,10
18/05/2023 00:00:00,300770,10027,97,1,109,109
18/05/2023 00:00:00,300770,10054,725,1,250,250
18/05/2023 00:00:00,300771,10079,333,1,7,7
18/05/2023 00:00:00,300771,10035,856,1,52,52
18/05/2023 00:00:00,300771,10013,801,1,157,157
18/05/2023 00:00:00,300772,10072,828,1,5,5
18/05/2023 00:00:00,300772,10047,559,2,300,600
19/05/2023 00:00:00,300773,10082,641,2,20,40
19/05/2023 00:00:00,300773,10040,979,1,949,949
19/05/2023 00:00:00,300773,10031,777,1,25,25
19/05/2023 00:00:00,300773,10072,642,2,5,10
19/05/2023 00:00:00,300773,10019,251,1,1299,1299
19/05/2023 00:00:00,300773,10078,265,2,5,10
19/05/2023 00:00:00,300774,10060,221,1,579,579
19/05/2023 00:00:00,300774,10022,511,1,899,899
19/05/2023 00:00:00,300774,10080,62,1,6,6
19/05/2023 00:00:00,300775,10034,149,2,90,180
19/05/2023 00:00:00,300775,10079,791,1,7,7
19/05/2023 00:00:00,300776,10029,219,3,44,132
19/05/2023 00:00:00,300777,10030,663,1,234,234
19/05/2023 00:00:00,300777,10047,409,3,300,900
19/05/2023 00:00:00,300778,10014,835,1,1199,1199
19/05/2023 00:00:00,300779,10072,812,1,5,5
19/05/2023 00:00:00,300779,10056,967,2,999,1998
19/05/2023 00:00:00,300779,10077,530,1,6,6
19/05/2023 00:00:00,300779,10046,135,3,200,600
19/05/2023 00:00:00,300779,10022,803,2,899,1798
19/05/2023 00:00:00,300779,10048,770,3,500,1500
19/05/2023 00:00:00,300779,10056,210,1,999,999
19/05/2023 00:00:00,300779,10079,785,2,7,14
20/05/2023 00:00:00,300780,10045,220,3,499,1497
20/05/2023 00:00:00,300781,10061,206,3,1199,3597
20/05/2023 00:00:00,300781,10061,948,3,1199,3597
20/05/2023 00:00:00,300781,10064,901,2,1249,2498
20/05/2023 00:00:00,300781,10037,980,1,500,500
20/05/2023 00:00:00,300781,10057,9,3,1099,3297
20/05/2023 00:00:00,300781,10080,812,3,6,18
20/05/2023 00:00:00,300782,10046,494,3,200,600
20/05/2023 00:00:00,300782,10014,43,3,1199,3597
20/05/2023 00:00:00,300783,10018,929,2,1099,2198
20/05/2023 00:00:00,300783,10074,970,1,6,6
21/05/2023 00:00:00,300784,10082,139,3,20,60
21/05/2023 00:00:00,300784,10050,1000,1,700,700
21/05/2023 00:00:00,300784,10071,681,2,6,12
21/05/2023 00:00:00,300785,10040,214,3,949,2847
21/05/2023 00:00:00,300785,10026,773,1,850,850
21/05/2023 00:00:00,300786,10076,533,3,7,21
21/05/2023 00:00:00,300786,10053,51,1,90,90
21/05/2023 00:00:00,300786,10029,375,2,44,88
21/05/2023 00:00:00,300787,10043,21,2,450,900
22/05/2023 00:00:00,300788,10027,537,3,109,327
22/05/2023 00:00:00,300789,10041,63,3,749,2247
22/05/2023 00:00:00,300790,10075,82,3,5,15
22/05/2023 00:00:00,300791,10028,919,1,1500,1500
22/05/2023 00:00:00,300792,10039,681,3,799,2397
23/05/2023 00:00:00,300793,10021,75,2,799,1598
23/05/2023 00:00:00,300794,10041,829,1,749,749
23/05/2023 00:00:00,300795,10084,308,1,7,7
23/05/2023 00:00:00,300796,10086,164,1,13,13
23/05/2023 00:00:00,300796,10003,915,2,149,298
23/05/2023 00:00:00,300797,10036,366,3,111,333
23/05/2023 00:00:00,300797,10013,690,1,157,157
24/05/2023 00:00:00,300798,10052,405,3,300,900
24/05/2023 00:00:00,300798,10064,218,2,1249,2498
24/05/2023 00:00:00,300798,10055,351,2,95,190
24/05/2023 00:00:00,300798,10065,529,1,399,399
24/05/2023 00:00:00,300799,10009,783,2,80,160
24/05/2023 00:00:00,300799,10030,200,2,234,468
24/05/2023 00:00:00,300799,10077,693,3,6,18
24/05/2023 00:00:00,300800,10007,563,2,230,460
24/05/2023 00:00:00,300800,10040,160,2,949,1898
24/05/2023 00:00:00,300800,10032,805,2,70,140
24/05/2023 00:00:00,300801,10004,447,3,35,105
24/05/2023 00:00:00,300802,10055,881,2,95,190
24/05/2023 00:00:00,300802,10038,780,3,379,1137
24/05/2023 00:00:00,300803,10054,121,1,250,250
24/05/2023 00:00:00,300803,10020,239,1,1499,1499
24/05/2023 00:00:00,300804,10016,90,3,1599,4797
25/05/2023 00:00:00,300805,10029,593,1,44,44
25/05/2023 00:00:00,300806,10008,722,3,50,150
25/05/2023 00:00:00,300807,10074,705,1,6,6
26/05/2023 00:00:00,300808,10031,671,2,25,50
26/05/2023 00:00:00,300808,10081,962,1,5,5
26/05/2023 00:00:00,300808,10076,334,1,7,7
26/05/2023 00:00:00,300809,10039,379,2,799,1598
26/05/2023 00:00:00,300809,10011,443,2,106,212
27/05/2023 00:00:00,300810,10085,144,3,6,18
27/05/2023 00:00:00,300810,10075,559,2,5,10
27/05/2023 00:00:00,300810,10004,871,3,35,105
27/05/2023 00:00:00,300810,10028,229,3,1500,4500
27/05/2023 00:00:00,300811,10070,515,1,7,7
27/05/2023 00:00:00,300812,10024,554,1,199,199
27/05/2023 00:00:00,300813,10060,150,2,579,1158
27/05/2023 00:00:00,300814,10050,944,3,700,2100
27/05/2023 00:00:00,300814,10006,198,2,24,48
27/05/2023 00:00:00,300815,10064,582,3,1249,3747
27/05/2023 00:00:00,300815,10009,628,2,80,160
27/05/2023 00:00:00,300815,10049,667,2,450,900
27/05/2023 00:00:00,300815,10027,249,1,109,109
27/05/2023 00:00:00,300815,10024,527,3,199,597
27/05/2023 00:00:00,300815,10052,440,3,300,900
27/05/2023 00:00:00,300816,10077,288,2,6,12
27/05/2023 00:00:00,300817,10011,940,3,106,318
27/05/2023 00:00:00,300817,10085,97,3,6,18
27/05/2023 00:00:00,300817,10037,168,3,500,1500
28/05/2023 00:00:00,300818,10081,840,2,5,10
28/05/2023 00:00:00,300819,10066,460,3,149,447
28/05/2023 00:00:00,300819,10007,254,1,230,230
28/05/2023 00:00:00,300819,10008,855,2,50,100
28/05/2023 00:00:00,300819,10051,527,1,900,900
28/05/2023 00:00:00,300819,10047,954,2,300,600
28/05/2023 00:00:00,300820,10009,171,3,80,240
28/05/2023 00:00:00,300820,10073,94,3,7,21
28/05/2023 00:00:00,300821,10003,847,2,149,298
29/05/2023 00:00:00,300822,10081,940,2,5,10
29/05/2023 00:00:00,300822,10044,928,1,750,750
29/05/2023 00:00:00,300822,10060,420,1,579,579
29/05/2023 00:00:00,300823,10058,827,1,799,799
29/05/2023 00:00:00,300824,10037,813,3,500,1500
